IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
62.72.166.219,443,443,true,SIN,Asia Pacific,Singapore,45,0.16
156.238.19.7,443,443,true,SIN,Asia Pacific,Singapore,25,0.16
212.183.88.136,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
149.104.134.200,443,0,true,LAX,North America,Los Angeles,250,0.16
206.238.236.253,443,443,true,SIN,Asia Pacific,Singapore,3,0.16
143.47.233.37,443,443,true,FRA,Europe,Frankfurt,192,0.16
149.104.133.246,443,0,true,LAX,North America,Los Angeles,182,0.16
154.219.5.17,443,443,true,SIN,Asia Pacific,Singapore,0,0.16
156.238.19.17,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
149.104.133.180,443,0,true,LAX,North America,Los Angeles,183,0.16
154.92.9.93,443,443,true,SIN,Asia Pacific,Singapore,7,0.16
158.101.223.254,443,443,true,FRA,Europe,Frankfurt,168,0.16
5.182.34.22,443,443,true,SIN,Asia Pacific,Singapore,10,0.16
154.197.121.220,443,443,true,SIN,Asia Pacific,Singapore,3,0.16
154.197.121.222,443,443,true,SIN,Asia Pacific,Singapore,44,0.16
149.104.133.164,443,0,true,LAX,North America,Los Angeles,194,0.16
141.11.202.115,443,443,true,SIN,Asia Pacific,Singapore,45,0.16
212.183.88.169,443,443,true,SIN,Asia Pacific,Singapore,31,0.16
77.75.199.244,443,443,true,SIN,Asia Pacific,Singapore,2,0.16
149.104.134.53,443,0,true,LAX,North America,Los Angeles,182,0.16
154.197.108.67,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
154.194.12.183,443,443,true,SIN,Asia Pacific,Singapore,3,0.16
45.67.215.65,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
104.129.165.22,443,443,true,SIN,Asia Pacific,Singapore,14,0.16
45.67.215.135,443,443,true,SIN,Asia Pacific,Singapore,0,0.16
167.68.5.81,443,443,true,SIN,Asia Pacific,Singapore,3,0.16
149.104.134.139,443,0,true,LAX,North America,Los Angeles,196,0.16
154.219.5.164,443,443,true,SIN,Asia Pacific,Singapore,3,0.16
154.197.121.92,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
149.104.133.239,443,0,true,LAX,North America,Los Angeles,186,0.16
154.197.88.73,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
5.161.136.171,443,443,true,IAD,North America,Ashburn,293,0.16
158.101.212.37,443,443,true,FRA,Europe,Frankfurt,170,0.16
154.197.64.103,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
149.104.133.104,443,0,true,LAX,North America,Los Angeles,189,0.16
63.141.128.119,443,443,true,SIN,Asia Pacific,Singapore,0,0.16
45.142.115.59,443,443,true,FRA,Europe,Frankfurt,248,0.16
154.197.121.49,443,443,true,SIN,Asia Pacific,Singapore,2,0.16
149.104.134.218,443,0,true,LAX,North America,Los Angeles,180,0.16
154.219.5.231,443,443,true,SIN,Asia Pacific,Singapore,2,0.16
154.197.121.239,443,443,true,SIN,Asia Pacific,Singapore,6,0.16
154.197.121.139,443,443,true,SIN,Asia Pacific,Singapore,3,0.16
160.79.105.91,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
154.92.9.205,443,443,true,SIN,Asia Pacific,Singapore,14,0.16
154.197.121.13,443,443,true,SIN,Asia Pacific,Singapore,8,0.16
154.197.121.215,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
149.104.134.99,443,0,true,LAX,North America,Los Angeles,182,0.16
149.104.134.150,443,0,true,LAX,North America,Los Angeles,168,0.16
149.104.134.211,443,0,true,LAX,North America,Los Angeles,178,0.16
216.24.57.95,443,443,true,SIN,Asia Pacific,Singapore,3,0.16
149.104.134.84,443,0,true,LAX,North America,Los Angeles,166,0.16
141.11.203.11,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
154.194.12.57,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
77.75.199.157,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
149.104.133.159,443,0,true,LAX,North America,Los Angeles,178,0.16
192.0.54.14,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
141.11.203.63,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
156.229.48.40,443,443,true,SIN,Asia Pacific,Singapore,2,0.16
154.197.121.202,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
154.197.108.235,443,443,true,SIN,Asia Pacific,Singapore,2,0.16
149.104.133.237,443,0,true,LAX,North America,Los Angeles,198,0.16
14.102.228.34,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
14.102.229.21,443,443,true,SIN,Asia Pacific,Singapore,2,0.16
192.200.160.250,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
158.101.215.199,443,443,true,FRA,Europe,Frankfurt,195,0.16
45.205.0.73,443,443,true,SIN,Asia Pacific,Singapore,7,0.16
154.197.64.66,443,443,true,SIN,Asia Pacific,Singapore,20,0.16
62.72.166.202,443,443,true,SIN,Asia Pacific,Singapore,34,0.16
154.219.5.21,443,443,true,SIN,Asia Pacific,Singapore,5,0.16
216.24.57.143,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
154.197.108.151,443,443,true,SIN,Asia Pacific,Singapore,3,0.16
154.219.5.99,443,443,true,SIN,Asia Pacific,Singapore,4,0.16
149.104.133.2,443,0,true,LAX,North America,Los Angeles,293,0.16
89.116.161.195,443,443,true,SIN,Asia Pacific,Singapore,11,0.16
212.183.88.9,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
158.180.53.186,443,443,true,FRA,Europe,Frankfurt,176,0.16
45.67.215.85,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
141.11.203.109,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
146.19.217.134,443,0,true,FRA,Europe,Frankfurt,334,0.16
14.102.228.56,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
47.89.244.253,443,443,true,SJC,North America,San Jose,172,0.16
45.67.215.222,443,443,true,SIN,Asia Pacific,Singapore,2,0.16
192.0.63.189,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
158.180.13.243,443,443,true,FRA,Europe,Frankfurt,184,0.16
149.104.134.82,443,0,true,LAX,North America,Los Angeles,191,0.16
206.238.236.239,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
154.194.12.65,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
89.116.161.152,443,443,true,SIN,Asia Pacific,Singapore,2,0.16
198.62.62.108,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
154.197.80.134,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
149.104.134.141,443,0,true,LAX,North America,Los Angeles,166,0.16
154.197.75.18,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
154.197.80.105,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
156.238.19.135,443,443,true,SIN,Asia Pacific,Singapore,13,0.16
141.11.203.96,443,443,true,SIN,Asia Pacific,Singapore,3,0.16
152.70.51.26,443,443,true,FRA,Europe,Frankfurt,182,0.16
45.205.0.175,443,443,true,SIN,Asia Pacific,Singapore,26,0.16
149.104.133.65,443,0,true,LAX,North America,Los Angeles,177,0.16
188.164.159.197,443,443,true,SIN,Asia Pacific,Singapore,3,0.16
149.104.134.231,443,0,true,LAX,North America,Los Angeles,185,0.16
192.0.54.112,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
156.229.48.44,443,443,true,SIN,Asia Pacific,Singapore,44,0.16
216.24.57.192,443,443,true,SIN,Asia Pacific,Singapore,2,0.16
152.70.51.60,443,443,true,CDG,Europe,Paris,185,0.16
192.200.160.0,443,443,true,SIN,Asia Pacific,Singapore,13,0.16
154.197.88.181,443,443,true,SIN,Asia Pacific,Singapore,7,0.16
141.11.202.10,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
149.104.134.46,443,0,true,LAX,North America,Los Angeles,192,0.16
94.131.2.53,443,443,true,LED,Europe,Saint Petersburg,295,0.16
149.104.134.20,443,0,true,LAX,North America,Los Angeles,186,0.16
149.104.134.196,443,0,true,LAX,North America,Los Angeles,183,0.16
152.70.162.160,443,443,true,FRA,Europe,Frankfurt,166,0.16
216.24.57.157,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
192.9.250.249,443,443,true,SJC,North America,San Jose,178,0.16
160.79.104.138,443,443,true,SIN,Asia Pacific,Singapore,2,0.16
141.11.203.168,443,443,true,SIN,Asia Pacific,Singapore,0,0.16
149.104.133.85,443,0,true,LAX,North America,Los Angeles,223,0.16
156.238.19.16,443,443,true,SIN,Asia Pacific,Singapore,12,0.16
77.75.199.180,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
77.75.199.114,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
192.0.54.193,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
149.104.133.77,443,0,true,LAX,North America,Los Angeles,181,0.16
149.104.133.94,443,0,true,LAX,North America,Los Angeles,219,0.16
154.12.59.59,443,443,true,LAX,North America,Los Angeles,169,0.16
158.101.210.55,443,443,true,FRA,Europe,Frankfurt,180,0.16
154.92.9.166,443,443,true,SIN,Asia Pacific,Singapore,2,0.16
69.84.182.180,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
149.104.134.144,443,0,true,LAX,North America,Los Angeles,175,0.16
206.238.237.123,443,443,true,SIN,Asia Pacific,Singapore,9,0.16
192.200.160.65,443,443,true,SIN,Asia Pacific,Singapore,3,0.16
166.1.157.8,443,443,true,TXL,Europe,Berlin,320,0.16
157.230.218.69,443,443,true,EWR,North America,Newark,235,0.16
154.197.64.121,443,443,true,SIN,Asia Pacific,Singapore,176,0.16
152.70.181.153,443,443,true,FRA,Europe,Frankfurt,190,0.16
154.197.75.175,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
154.219.5.191,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
204.93.210.181,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
154.219.5.166,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
188.164.158.225,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
62.72.163.105,443,443,true,HKG,Asia Pacific,Hong Kong,39,0.16
141.144.243.218,443,443,true,FRA,Europe,Frankfurt,190,0.16
154.197.75.6,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
167.68.11.215,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
154.92.9.35,443,443,true,SIN,Asia Pacific,Singapore,12,0.16
154.197.121.46,443,443,true,SIN,Asia Pacific,Singapore,1,0.16
149.104.133.31,443,0,true,LAX,North America,Los Angeles,215,0.16
154.219.5.176,443,443,true,SIN,Asia Pacific,Singapore,16,0.15
141.11.203.70,443,443,true,SIN,Asia Pacific,Singapore,3,0.15
141.11.202.116,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
217.219.45.94,443,0,true,KBP,Europe,Kyiv,259,0.15
45.205.0.177,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
160.79.105.135,443,443,true,SIN,Asia Pacific,Singapore,7,0.15
104.129.164.63,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
149.104.134.22,443,0,true,LAX,North America,Los Angeles,174,0.15
149.104.134.121,443,0,true,LAX,North America,Los Angeles,186,0.15
216.24.57.50,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
149.104.134.85,443,0,true,LAX,North America,Los Angeles,170,0.15
206.238.236.243,443,443,true,SIN,Asia Pacific,Singapore,2,0.15
150.230.117.19,443,443,true,CDG,Europe,Paris,192,0.15
154.197.64.14,443,443,true,SIN,Asia Pacific,Singapore,2,0.15
62.72.166.209,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
154.197.75.55,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
149.104.133.111,443,0,true,LAX,North America,Los Angeles,250,0.15
124.217.225.194,443,443,true,KUL,Asia Pacific,Kuala Lumpur,35,0.15
149.104.134.224,443,0,true,LAX,North America,Los Angeles,183,0.15
146.56.162.25,443,443,true,ICN,Asia Pacific,Seoul,86,0.15
34.118.105.216,443,443,true,FRA,Europe,Frankfurt,197,0.15
50.228.203.26,443,443,true,MIA,North America,Miami,303,0.15
141.11.203.199,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
154.219.5.129,443,443,true,SIN,Asia Pacific,Singapore,2,0.15
154.197.88.156,443,443,true,SIN,Asia Pacific,Singapore,2,0.15
141.11.203.132,443,443,true,SIN,Asia Pacific,Singapore,2,0.15
158.101.210.60,443,443,true,FRA,Europe,Frankfurt,191,0.15
154.197.121.32,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
94.131.98.48,443,0,true,ARN,Europe,Stockholm,257,0.15
14.102.228.180,443,443,true,SIN,Asia Pacific,Singapore,14,0.15
156.229.48.15,443,443,true,SIN,Asia Pacific,Singapore,10,0.15
204.93.210.175,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
104.167.247.149,443,443,true,LAX,North America,Los Angeles,211,0.15
14.102.228.211,443,443,true,SIN,Asia Pacific,Singapore,3,0.15
156.238.19.199,443,443,true,SIN,Asia Pacific,Singapore,8,0.15
149.104.133.121,443,0,true,LAX,North America,Los Angeles,182,0.15
193.123.33.159,443,443,true,FRA,Europe,Frankfurt,209,0.15
149.104.133.60,443,0,true,LAX,North America,Los Angeles,166,0.15
154.197.75.150,443,443,true,SIN,Asia Pacific,Singapore,6,0.15
141.11.203.188,443,443,true,SIN,Asia Pacific,Singapore,2,0.15
206.238.237.210,443,443,true,SIN,Asia Pacific,Singapore,6,0.15
14.102.229.88,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
206.238.236.237,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
212.183.88.187,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
141.11.203.165,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
104.129.166.147,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
154.197.75.105,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
149.104.134.46,443,0,true,LAX,North America,Los Angeles,187,0.15
204.12.216.146,443,443,true,EWR,North America,Newark,209,0.15
45.205.0.142,443,443,true,SIN,Asia Pacific,Singapore,6,0.15
154.197.121.84,443,443,true,SIN,Asia Pacific,Singapore,2,0.15
217.163.76.66,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
154.197.108.86,443,443,true,SIN,Asia Pacific,Singapore,7,0.15
154.194.12.156,443,443,true,SIN,Asia Pacific,Singapore,11,0.15
95.164.248.9,443,443,true,MAD,Europe,Madrid,169,0.15
149.104.133.204,443,0,true,LAX,North America,Los Angeles,171,0.15
140.238.28.86,443,443,true,ICN,Asia Pacific,Seoul,106,0.15
141.144.248.153,443,443,true,FRA,Europe,Frankfurt,169,0.15
204.93.210.160,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
167.68.5.78,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
154.197.121.251,443,443,true,SIN,Asia Pacific,Singapore,32,0.15
154.197.121.25,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
204.93.210.200,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
149.104.134.43,443,0,true,LAX,North America,Los Angeles,182,0.15
149.104.133.13,443,0,true,LAX,North America,Los Angeles,185,0.15
149.104.134.164,443,0,true,LAX,North America,Los Angeles,166,0.15
149.104.134.228,443,0,true,LAX,North America,Los Angeles,242,0.15
143.47.226.7,443,443,true,FRA,Europe,Frankfurt,184,0.15
156.238.19.22,443,443,true,SIN,Asia Pacific,Singapore,19,0.15
154.197.88.154,443,443,true,SIN,Asia Pacific,Singapore,3,0.15
149.104.133.225,443,0,true,LAX,North America,Los Angeles,186,0.15
149.104.134.181,443,0,true,LAX,North America,Los Angeles,179,0.15
154.9.249.242,443,443,true,LAX,North America,Los Angeles,168,0.15
69.84.182.166,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
149.104.134.239,443,0,true,LAX,North America,Los Angeles,188,0.15
192.0.63.135,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
143.47.191.34,443,443,true,FRA,Europe,Frankfurt,168,0.15
167.68.5.10,443,443,true,SIN,Asia Pacific,Singapore,61,0.15
45.67.215.200,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
104.129.165.193,443,443,true,SIN,Asia Pacific,Singapore,18,0.15
140.99.233.53,443,443,true,SIN,Asia Pacific,Singapore,17,0.15
156.238.19.230,443,443,true,SIN,Asia Pacific,Singapore,17,0.15
104.129.164.201,443,443,true,SIN,Asia Pacific,Singapore,7,0.15
69.84.182.227,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
149.104.134.187,443,0,true,LAX,North America,Los Angeles,180,0.15
8.219.66.156,443,443,true,NRT,Asia Pacific,Tokyo,2,0.15
45.67.215.66,443,443,true,SIN,Asia Pacific,Singapore,3,0.15
104.129.165.17,443,443,true,SIN,Asia Pacific,Singapore,20,0.15
154.92.9.101,443,443,true,SIN,Asia Pacific,Singapore,8,0.15
45.67.215.180,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
69.84.182.226,443,443,true,SIN,Asia Pacific,Singapore,2,0.15
198.62.62.196,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
154.197.75.198,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
216.24.57.151,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
156.238.18.97,443,443,true,SIN,Asia Pacific,Singapore,9,0.15
154.197.108.204,443,443,true,SIN,Asia Pacific,Singapore,18,0.15
45.205.0.13,443,443,true,SIN,Asia Pacific,Singapore,2,0.15
135.84.76.77,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
134.209.64.247,443,443,true,EWR,North America,Newark,236,0.15
204.93.210.30,443,443,true,SIN,Asia Pacific,Singapore,6,0.15
81.22.132.183,443,443,true,AMS,Europe,Amsterdam,250,0.15
154.197.121.73,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
149.104.133.150,443,0,true,LAX,North America,Los Angeles,193,0.15
154.194.12.165,443,443,true,SIN,Asia Pacific,Singapore,13,0.15
45.67.215.116,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
212.80.216.151,443,443,true,AMS,Europe,Amsterdam,209,0.15
156.238.19.118,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
45.205.0.215,443,443,true,SIN,Asia Pacific,Singapore,6,0.15
217.163.76.218,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
135.84.76.65,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
166.1.129.219,443,443,true,TXL,Europe,Berlin,326,0.15
206.238.237.63,443,443,true,SIN,Asia Pacific,Singapore,2,0.15
167.68.11.24,443,443,true,SIN,Asia Pacific,Singapore,2,0.15
14.102.228.162,443,443,true,SIN,Asia Pacific,Singapore,19,0.15
149.104.134.76,443,0,true,LAX,North America,Los Angeles,186,0.15
160.79.104.211,443,443,true,SIN,Asia Pacific,Singapore,24,0.15
141.147.88.188,443,443,true,FRA,Europe,Frankfurt,220,0.15
154.219.5.225,443,443,true,SIN,Asia Pacific,Singapore,6,0.15
95.164.249.20,443,443,true,MAD,Europe,Madrid,161,0.15
141.11.203.92,443,443,true,SIN,Asia Pacific,Singapore,10,0.15
141.11.202.61,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
45.142.213.33,443,443,true,RIX,Europe,Riga,281,0.15
62.72.166.247,443,443,true,SIN,Asia Pacific,Singapore,41,0.15
149.104.133.169,443,0,true,LAX,North America,Los Angeles,162,0.15
45.205.0.6,443,443,true,SIN,Asia Pacific,Singapore,46,0.15
156.238.18.15,443,443,true,SIN,Asia Pacific,Singapore,4,0.15
141.11.203.191,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
149.104.134.75,443,0,true,LAX,North America,Los Angeles,193,0.15
135.84.76.212,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
167.68.11.108,443,443,true,SIN,Asia Pacific,Singapore,2,0.15
216.246.103.201,443,443,true,LAX,North America,Los Angeles,177,0.15
192.0.63.247,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
149.104.133.193,443,0,true,LAX,North America,Los Angeles,186,0.15
154.197.75.209,443,443,true,SIN,Asia Pacific,Singapore,8,0.15
216.24.57.77,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
149.104.134.241,443,0,true,LAX,North America,Los Angeles,186,0.15
160.79.105.13,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
104.129.164.165,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
154.197.121.116,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
159.89.232.161,443,443,true,EWR,North America,Newark,235,0.15
5.161.134.125,443,443,true,IAD,North America,Ashburn,274,0.15
217.163.76.70,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
154.194.12.173,443,443,true,SIN,Asia Pacific,Singapore,5,0.15
144.21.63.52,443,443,true,FRA,Europe,Frankfurt,165,0.15
14.102.228.100,443,443,true,SIN,Asia Pacific,Singapore,1,0.15
63.141.128.79,443,443,true,SIN,Asia Pacific,Singapore,0,0.14
167.68.5.28,443,443,true,SIN,Asia Pacific,Singapore,42,0.14
204.93.210.138,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
192.200.160.142,443,443,true,SIN,Asia Pacific,Singapore,2,0.14
141.11.203.97,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
135.84.76.126,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
149.104.133.199,443,0,true,LAX,North America,Los Angeles,166,0.14
149.104.133.174,443,0,true,LAX,North America,Los Angeles,179,0.14
69.84.182.5,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
185.133.35.33,443,443,true,SIN,Asia Pacific,Singapore,13,0.14
204.93.210.151,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
149.104.133.29,443,0,true,LAX,North America,Los Angeles,207,0.14
154.197.75.73,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
149.104.133.188,443,0,true,LAX,North America,Los Angeles,165,0.14
198.62.62.61,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
141.148.243.4,443,443,true,FRA,Europe,Frankfurt,169,0.14
154.197.80.89,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
45.205.0.2,443,443,true,SIN,Asia Pacific,Singapore,6,0.14
156.238.18.118,443,443,true,SIN,Asia Pacific,Singapore,8,0.14
154.197.64.154,443,443,true,SIN,Asia Pacific,Singapore,2,0.14
14.102.228.122,443,443,true,SIN,Asia Pacific,Singapore,2,0.14
14.102.228.96,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
149.104.134.94,443,0,true,LAX,North America,Los Angeles,190,0.14
154.92.9.250,443,443,true,SIN,Asia Pacific,Singapore,4,0.14
45.67.215.208,443,443,true,SIN,Asia Pacific,Singapore,3,0.14
141.11.203.30,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
149.104.134.19,443,0,true,LAX,North America,Los Angeles,177,0.14
149.104.133.19,443,0,true,LAX,North America,Los Angeles,205,0.14
149.104.133.142,443,0,true,LAX,North America,Los Angeles,181,0.14
104.129.164.161,443,443,true,SIN,Asia Pacific,Singapore,12,0.14
45.8.147.135,443,443,true,ARN,Europe,Stockholm,272,0.14
206.238.236.26,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
149.104.133.178,443,0,true,LAX,North America,Los Angeles,187,0.14
212.183.88.251,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
206.238.236.151,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
198.62.62.30,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
160.79.104.151,443,443,true,SIN,Asia Pacific,Singapore,23,0.14
154.197.108.159,443,443,true,SIN,Asia Pacific,Singapore,2,0.14
154.197.75.89,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
89.116.161.5,443,443,true,SIN,Asia Pacific,Singapore,2,0.14
14.102.228.243,443,443,true,SIN,Asia Pacific,Singapore,2,0.14
212.183.88.79,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
154.197.121.138,443,443,true,SIN,Asia Pacific,Singapore,5,0.14
14.102.228.230,443,443,true,SIN,Asia Pacific,Singapore,0,0.14
14.102.228.204,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
172.232.152.137,443,443,true,LAX,North America,Los Angeles,204,0.14
138.2.134.250,443,443,true,FRA,Europe,Frankfurt,202,0.14
160.79.105.210,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
192.0.63.35,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
45.152.115.84,443,443,true,AMS,Europe,Amsterdam,242,0.14
5.161.144.90,443,443,true,IAD,North America,Ashburn,234,0.14
45.67.215.179,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
206.238.237.28,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
5.182.34.95,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
154.206.12.7,443,443,true,SIN,Asia Pacific,Singapore,18,0.14
104.129.165.10,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
63.141.128.116,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
14.102.228.70,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
128.14.96.161,443,0,true,HKG,Asia Pacific,Hong Kong,34,0.14
167.68.5.46,443,443,true,SIN,Asia Pacific,Singapore,2,0.14
216.24.57.70,443,443,true,SIN,Asia Pacific,Singapore,2,0.14
192.0.54.192,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
192.0.54.125,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
5.104.75.233,443,443,true,EWR,North America,Newark,169,0.14
104.129.167.69,443,443,true,SIN,Asia Pacific,Singapore,33,0.14
5.161.141.144,443,443,true,IAD,North America,Ashburn,251,0.14
160.79.105.161,443,443,true,SIN,Asia Pacific,Singapore,3,0.14
5.182.34.33,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
14.102.229.202,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
204.93.210.180,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
45.205.0.71,443,443,true,SIN,Asia Pacific,Singapore,23,0.14
167.68.5.142,443,443,true,SIN,Asia Pacific,Singapore,10,0.14
141.11.203.152,443,443,true,SIN,Asia Pacific,Singapore,5,0.14
154.219.5.58,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
89.116.161.231,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
194.87.1.193,443,443,true,HAM,Europe,Hamburg,326,0.14
141.147.91.36,443,443,true,FRA,Europe,Frankfurt,181,0.14
188.164.159.71,443,443,true,SIN,Asia Pacific,Singapore,6,0.14
160.79.105.44,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
188.164.159.149,443,443,true,SIN,Asia Pacific,Singapore,16,0.14
5.161.141.111,443,443,true,IAD,North America,Ashburn,246,0.14
5.161.129.176,443,443,true,IAD,North America,Ashburn,285,0.14
141.147.117.166,443,443,true,FRA,Europe,Frankfurt,164,0.14
166.1.129.95,443,443,true,HAM,Europe,Hamburg,316,0.14
132.145.233.209,443,443,true,FRA,Europe,Frankfurt,166,0.14
104.129.164.46,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
154.197.75.134,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
14.102.229.113,443,443,true,SIN,Asia Pacific,Singapore,10,0.14
149.104.134.111,443,0,true,LAX,North America,Los Angeles,230,0.14
154.197.121.88,443,443,true,SIN,Asia Pacific,Singapore,7,0.14
149.104.133.76,443,0,true,LAX,North America,Los Angeles,190,0.14
154.219.5.73,443,443,true,SIN,Asia Pacific,Singapore,21,0.14
204.93.210.139,443,443,true,SIN,Asia Pacific,Singapore,2,0.14
143.47.182.75,443,443,true,FRA,Europe,Frankfurt,183,0.14
216.24.57.243,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
216.24.57.41,443,443,true,SIN,Asia Pacific,Singapore,1,0.14
